MID,CATEGORY,SUB,MESSAGE,SEND_LOC
66067,안내,발생현황,"[영주시청]타지역 교류로 인한 코로나 감염병 전파가 계속되고 있습니다.코로나19 지역감염 예방을 위해 타지역 방문 및 교류, 각종 모임을 자제해주시기 바랍니다. ",경상북도 영주시
66075,안내,발생현황,"[부안군청] 수도권과 인근지역 등에서 코로나19 확진자가 급격히 증가하는 추세로 주말 외부 방문객 접촉 자제, 마스크착용 등 개인 방역수칙을 준수하시기 바랍니다. ",전라북도 부안군
66078,안내,발생현황,"[담양군청] 최근 확진자가 다수 발생한 고위험시설 방문자제, 주말 외출·모임자제, 마스크 착용 생활화, 호흡기 유증상시 거주지 보건소에 상담바랍니다. ",전라남도 담양군
66080,안내,행정안내,"[화천군청] 사내면 토마토선별장 이동진료소 검사자 급증으로 장시간 대기 예상, 화천 보건의료원에서도 검사 가능하니 이용바랍니다. ",강원도 화천군
66102,안내,발생현황,"[서천군청]최근 김장담그기로 코로나19 확진사례 발생, 가족 또는 다수가 모인 김장담그기 행사를 자제 바라며 불가피한 경우 마스크착용 등 방역수칙 준수바랍니다. ",충청남도 서천군
66103,안내,발생현황,"[인천광역시]최근 음식점에서 확진자 다수 발생으로 1.5단계를 일부 조기시행(식당,카페 11.21.0시~12.6.24시)하니 시민 여러분의 협조를 부탁드립니다. ",인천광역시 전체
66110,안내,개인방역수칙,"[중대본]연말 행사·모임을 최대한 자제해주세요. 부득이 참석시 마스크 착용,손씻기,거리두기 등 수칙을 지켜주시고 참석후 의심증상 있으시면 신속히 검사받기 바랍니다 ","강원도 전체,경기도 전체,경상남도 전체,경상북도 전체,광주광역시 전체,대구광역시 전체,대전광역시 전체,부산광역시 전체,서울특별시 전체,울산광역시 전체,인천광역시 전체,전라남도 전체,전라북도 전체,제주특별자치도 전체,충청남도 전체,충청북도 전체,세종특별자치시"
66114,안내,발생현황,"[상주시청] 수도권과 인근지역 등에서 코로나19확진자가 급격히 증가하는 추세로 주말 외부 방문객 접촉 자제, 마스크 착용 등 개인 방역수칙을 준수바랍니다. ",경상북도 상주시
66122,안내,발생현황,[부여군청]최근 수도권 및 충청남도에서 확진자가 급증하고 있습니다. 수도권 및 도내 유행지역 방문과 주민접촉을 자제하시고 마스크 착용 등 예방수칙을 준수바랍니다. ,충청남도 부여군
66123,안내,행정안내,[화천군청] 사내면 토마토선별장 이동진료소 금일 18시까지 운영합니다. 이후 검사자는 화천군 보건의료원 선별진료소(21시까지 운영)를 이용 바랍니다. ,강원도 화천군
66127,안내,발생현황,"[곡성군청] 전국적으로 코로나 확진자가 급증하고 있습니다. 수도권 및 인근 유행지역 방문과 주민접촉을 자제하시고, 마스크착용 등 예방수칙을 준수하시기 바랍니다. ",전라남도 곡성군
66133,안내,발생현황,"[이천시청] 수도권 등 확진자 다수 발생 중. 주말 소모임 자제, 실내 및 실외 마스크 착용, 손씻기 등 개인 방역수칙을 준수바랍니다. ",경기도 이천시
66141,안내,행정안내,[울산광역시] 마스크 쓰기를 생활화합시다. 11.13.부터 마스크 착용 의무화에 따라 대상시설에서 마스크 미착용시 과태료 부과. (시 및 구군 홈페이지 참고) ,울산광역시 전체
66159,안내,행정안내,"[순천시청] 사회적 거리두기 2단계에 따라 숙박, 요식업소에서는 방역소독, 출입자 기록, 발열체크, 마스크 착용 점검을 철저히 이행하시기 바랍니다. ",전라남도 순천시
66167,안내,행정안내,[하동군청]금일(11.20) 하동군보건소 선별진료소는 20시까지 운영합니다. 외출자제 및 마스크 착용 등 방역수칙 준수바랍니다. ,경상남도 하동군
66173,안내,행정안내,[고양시청]코로나 확진자가 급증하고 있어 수능일정 차질과 거리두기2단계 격상이 우려되는 엄중한 상황입니다. 모임자제와 실내환기 등 방역수칙을 꼭 실천해 주십시오. ,경기도 고양시
66199,안내,발생현황,"[영광군청]순천,광양,목포등 전남도내,광주 등 전국에서 코로나19확진자 다수 발생, 주말 모임·행사 및 타지역 방문을 자제하시고, 마스크를 반드시 착용 바랍니다. ",전라남도 영광군
66200,안내,발생현황,[경주시청] 최근 수도권 및 도내 지역에서 확진자가 급증하고 있습니다. 이번 주말 유행지역 방문과 외출을 자제하시고 마스크 착용 등 예방수칙을 준수바랍니다. ,경상북도 경주시
66209,안내,발생현황,[나주시청] 금천면에서 확진자가 지속적으로 발생하므로 진단 검사자는 이동을 금지해주시고 지역확산 방지를 위해 주민들께서는 최대한 이동을 제한해 주시기 바랍니다. ,전라남도 나주시
66220,안내,개인방역수칙,"[전남도청]PC방, 카페 등 좁은 공간에서 감염이 급속히 확산중입니다. √가급적 집에 머물고 √예식장·식당 등에서 마스크착용 ▲의심증상 시 인근 보건소 방문하세요 ",전라남도 전체
66227,안내,발생현황,"[영주시청]전국적으로 확진자가 계속 증가하고 있습니다. 주말 타지역 방문 및 모임을 자제해주시고, 마스크 착용, 손씻기 철저 등 방역수칙 준수를 당부드립니다. ",경상북도 영주시
66229,안내,개인방역수칙,"[중대본]주말 야외활동 및 각종 모임 최소화, 부득이 만날때는 마스크 착용, 거리두기, 손씻기, 음식 개인별 덜어먹기, 환기 및 표면소독 등 방역수칙을 준수하세요 ","강원도 전체,경기도 전체,경상남도 전체,경상북도 전체,광주광역시 전체,대구광역시 전체,대전광역시 전체,부산광역시 전체,서울특별시 전체,울산광역시 전체,인천광역시 전체,전라남도 전체,전라북도 전체,제주특별자치도 전체,충청남도 전체,충청북도 전체,세종특별자치시"
66232,안내,발생현황,"[김천시청] 최근 코로나19 확진자가 증가하고 있으니, 증상이 있으신분은 보건소 호흡기 클리닉으로 문의바랍니다.(054-421-2811) ",경상북도 김천시
66235,안내,개인방역수칙,"[영주시청]마스크 착용은 최선의 방역입니다! 다중이 모이는 장소는 최대한 방문을 자제해주시고, 부득이 방문할때는 반드시 마스크를 착용합시다! ",경상북도 영주시
66237,안내,발생현황,"[함양군청]코로나19 전국적 확산세, 타지역 가족과 친지 방문, 묘사 참석 등 자제, 마스크 착용 등 개인방역수칙 준수, 종교시설 소모임과 식사 자제 협조바랍니다 ",경상남도 함양군
66240,안내,발생현황,"[포항시청]전국적으로 코로나19가 확산되고 있으므로 주말 타지역 방문을 자제하시고 소규모 모임 및 식사자제, 마스크착용 등 방역수칙을 준수하여 주시기 바랍니다. ",경상북도 포항시
66257,안내,발생현황,"[김천시청] 최근 코로나19 확진자가 증가하고 있으니, 증상이 있으신분은 보건소 호흡기 클리닉으로 문의하시기 바랍니다.(054-433-4000) ",경상북도 김천시
66258,안내,발생현황,"[경상북도청] 전국적으로 코로나19 확진사례가 증가하고 있습니다. 좌석 한 칸 띄우기, 올바른 마스크 착용, 외출 자제를 부탁드립니다. ",경상북도 전체
66261,안내,발생현황,[강원도청] 도내 소모임·식사를 통한 전파사례 급증. 주말 각종 모임 자제. 코로나19 확진자 급증 시기 집에 머무는 것은 서로를 위한 배려입니다. ,강원도 전체
66272,안내,발생현황,"[무안군청] 최근 코로나19 확산 사례가 증가하고있습니다. 각종 모임 및 외출자제, 거리두기, 마스크 상시착용 등 기본방역수칙을 준수하여 주시기 바랍니다. ",전라남도 무안군
66276,안내,발생현황,"[보성군] 코로나19가 전국적으로 확산 중입니다. 주말 각종 모임·행사·타지역 방문 자제, 종교 활동시 식사금지, 마스크 착용 등 방역 수칙을 준수해 주세요. ",전라남도 보성군
66278,안내,발생현황,"[순창군청]11.21(토)전북확진자 14명 발생(전주,익산,군산)코로나19 확산세가 심각하므로 마스크 필수 착용, 외출자제 등 방역수칙을 준수해 주시기 바랍니다. ",전라북도 순창군
66285,안내,발생현황,"[해남군청]전국적으로 타지역민 접촉·소모임 등 일상생활 곳곳에서 감염이 확산되고 있습니다.▶주말 외출, 타지역 방문 자제▶마스크 쓰기 등 방역수칙 준수 바랍니다. ",전라남도 해남군
66293,안내,발생현황,"[안동시청]전국적으로 코로나19 확진자급증 ▲주말 외출·모임·회식·행사·단체여행 및 타지역 방문자제▲올바른 마스크 착용, 거리두기 등 방역수칙 반드시 준수바랍니다 ",경상북도 안동시
66302,안내,행정안내,[하동군청]11.21(토) 14시부터 11.27(금) 24시까지 7일간 하동군 전 지역에 사회적 거리두기가 2단계로 격상됩니다. 방역수칙 준수바랍니다. ,경상남도 하동군
66317,안내,발생현황,"[함양군청] 인근 시군 코로나19 확진자 지속적 발생, 김장철 왕래 및 타지역 방문을 자제하여 주시고, 부득이 만날 때는 마스크착용 등 방역수칙을 준수바랍니다. ",경상남도 함양군
66318,안내,발생현황,"[문경시청]확진자 접촉자가 발생하고 있습니다.행사,모임을 자제해 주시고,마스크쓰기,손씻기 등 방역수칙 준수와 의심증상시 보건소로 상담바랍니다.(550-8208) ",경상북도 문경시
66320,안내,개인방역수칙,"[기장군청] 연말, 연초 행사 모임 외출 자제 및 실내, 실외 마스크 착용 필수 등 개인방역 수칙을 준수바랍니다. ",부산광역시 기장군
66324,안내,발생현황,[칠곡군청] 전국적으로 코로나19가 확산되고 있습니다. ▲주말 외출·모임·회식·행사·단체여행 및 타지역 방문자제▲올바른 마스크 착용 등 방역수칙 준수 바랍니다. ,경상북도 칠곡군
66336,안내,행정안내,"[화천군청] 화천 5번 확진자 관련, 사내면 토마토선별장 이동진료소를 11월21일 15시~18시 까지 운영하오니 대상자는 검사바람(11.20~21 검사자 제외) ",강원도 화천군
66338,안내,개인방역수칙,"[순천시청] 식당, 학원, 목욕장 등 다중이용시설에서의 감염이 급속히 확산중입니다. 주말에는 가급적 집에 머물고, 야외에서도 마스크를 꼭 착용합시다. ",전라남도 순천시
66342,안내,발생현황,"[인천광역시] 최근 음식점에서 확진자 다수발생으로 1.5단계를 일부 조기시행(식당,카페 11.21. 0시 ~ 12.6. 24시)하니 시민여러분의 협조부탁드립니다. ",인천광역시 전체
66353,안내,개인방역수칙,"[용인시청] 많은 시민이 방문하는 다중이용시설은 감염위험이 높습니다. 특히 사업주는 방역소독을 준수하시기 바라며, 이용객은 반드시 마스크 착용을 하시기 바랍니다. ",경기도 용인시
66358,안내,발생현황,[해남군청] 해외입국자 증가. 해외에서 입국하는 가족이 있을 경우 반드시 사전에 해남군보건소(061-531-3742)로 신고하여 주시기 바랍니다. ,전라남도 해남군
66370,안내,개인방역수칙,[춘천시청]확진자 동선에 대한 시민 여러분의 이해와 협조를 당부드립니다. 열이 나고 기침 증세가 있으면 바로 춘천시보건소를 찾아주십시오. -춘천시재난안전대책본부- ,강원도 춘천시
