	MESSAGE	CATEGORY
10975	[부안군청] 코로나19 예방을 위해 청소년 노래방, PC방 이용자제 및 음식섭취 금지 등 방역수칙 준수하고 실내에서 식사할때 말없이 대화할때는 마스크 착용바랍니다 	1
8978	[진도군청]광주,전남(목포,순천,광양,나주,화순) 확진자 지속 발생. 회식·모임, 단체여행과 행사를 자제하시고 마스크착용 등 방역수칙을 준수하여 주시기 바랍니다. 	1
14809	[강남구청] 939~944번 확진자 발생(gangnam.go.kr). 연휴에도 강남구 임시선별검사소(10~15시)와 강남구보건소(9~19시)에서 검사 가능합니다 	2
3211	[광주광역시]8.22(토) 22:18~8.23(일) 03:00 TOP(서구 하남대로696,동천동)을 방문하신 분은 거주지 보건소로 신고하고 검사받으시기 바랍니다. 	0
10259	[부평구청]코로나19 확진환자 1명 발생(감염경로 파악중). 역학조사 완료 및 방역 예정. blog.naver.com/withbupyeong 	2
20513	[강릉시청] 강릉 161번 확진자 발생, 154번 접촉자로 자가격리 중 확진되어 이동 동선 없음, 자가격리 중 생활수칙을 철저히 준수하여 주시기 바랍니다. 	2
8813	[고성군청] 묘사철 문중행사는 코로나19 예방을 위해 자제하여 주시고 불가피 할 경우 최소인원으로 진행. 행사 후 식사금지 및 방역수칙 준수 바랍니다. 	1
14091	[부산시]12.20(일) 12:20~12:36 서면 문화관광앞사거리 인근~부산역 6,400원 카드 결제 하신 택시기사님은 서구보건소로 연락바랍니다. 	0
1385	[동작구청] 78번째 확진자(상도1동)발생, 상세내용은 구홈페이지 및 블로그, SNS확인하여 주시기 바랍니다. blog.naver.com/dongjaksaran 	2
9948	[강원도청] 도내 코로나19 유증상자 한시적 무료 선별검사!(12월 2일까지). 발열 등 증상이 있는 분은 시군 보건소 문의 후, 선별진료소 검사 받으세요. 	1
6733	[부산시]유흥주점,콜라텍,단란주점,감성주점,헌팅포차,방문판매등 직접판매홍보관,목욕장업은 10.5-10.11까지 집합금지(운영중단)합니다.(051-888-2951) 	0
10369	[군위군청]12. 1부터 사회적 거리두기 1.5단계 시행.다중이용시설 이용 및 타인접촉 자제, 실내 주기적 환기, 마스크 착용 등 방역수칙준수 협조바랍니다 	1
2884	[파주시청]사랑제일교회관련 코로나19확진자 1명 발생(문산읍). 동선조사 후 vo.la/sStRC 공개예정. 마스크착용, 사회적 거리두기로 집단감염 예방바랍니다. 	2
13280	[파주시청]코로나19확진자 6명 발생, 307~312번(운정2동·탄현면·법원읍 각2명-자가격리중 검사, 가족감염, 해외입국자), 동선공개예정 vo.la/sStRC 	2
18081	[부산진구청]부산진구 신규확진 1명, 마스크 착용, 5명부터 사적모임 금지, 환기 등 개인·시설 방역수칙 준수로 나와 가족, 이웃의 건강·안전을 지켜주십시오. 	2
5637	[경주시청] 지역감염이 빠르게 확산중입니다. 주말 외출ㆍ모임 자제, 경주 전지역 마스크 착용 의무화, 거리두기, 손 씻기 등 개인방역수칙을 준수바랍니다. 	1
18175	[밀양시청] 밀양62번 확진자 관련/ 1.23.~30. 05:30~14:00 예림사우나 방문자는 보건소 선별진료소로 방문바랍니다. 문의: 359-7031~6 	0
2881	[인제군청] 도봉구91번 확진자 인제군동선 역학조사 결과 접촉자 없음을 알려드립니다 / 감염차단을 위해 마스크 착용, 손소독, 거리두기 등 방역수칙을 준수합시다 	1
2310	[동해시청] 강원도 진단검사 행정명령, 서울사랑제일교회(8.7~13), 경복궁(8.8), 광화문(8.15)집회 참석자는 선별진료소에서 8.22까지 검사바랍니다. 	0
6390	[부안군청] 코로나19 확산방지를 위해 추석은 고향 방문 대신 가족간 영상통화하고 마스크 착용, 타지역 방문을 자제하여 안전한 추석명절을 보내시기 바랍니다. 	1
10266	[경주시청] 11월15일(일)∼11월28일(토) 가야금병창전수회관(양정로 37번길 8) 방문자는 보건소를 방문하여 코로나19 검사를 받으시기 바랍니다. 	1
18167	[광주광역시] 1.1(금) 이후 광주소재 성인오락실을 방문하신분과 종사자는 증상 유무와 관계없이 광주시청 임시선별검사소 또는 보건소에서 즉시 검사받으시기 바랍니다 	0
7632	[강남구청] 확진자 2명 발생(gangnam.go.kr). 남은 주말에도 마스크 쓰기, 거리두기 등 방역수칙 지켜주세요 	2
4660	[대전광역시] 3명 추가 확진. 296번(서구 내동 50대), 297번(서구 둔산동 60대), 298번(서구 관저동 40대) 동선은 파악 후 홈페이지에 공개예정. 	2
11795	[광주광역시]12.28일까지 집합금지 ▶생활체육동호회 활동 및 집단체육활동, 격렬한 GX류, 아파트 내 헬스장 https://c11.kr/jxfl 	1
11407	[부안군청2]위확진자 관련 11.30(월) 9시~12.8(화) 18시 줄포면사무소를 방문하신 분께서는 줄포면 임시선별진료소와 군보건소 선별진료소에서 검사바랍니다. 	0
5081	[곡성군청]코로나19로 부터 안전하게 추석 명절을 보낼 수 있도록 고향 방문 자제와 벌초 대행 서비스 이용 바랍니다. 	1
2205	[대전광역시] 2명 추가 확진. 광화문 집회 참석한 175번(중구 목동, 50대), 176번(서구 갈마동, 50대) 동선은 파악 후 홈페이지에 공개예정입니다. 	2
3226	[성남시청] 8. 15~25일 탑레지던스 오리역점(구미동 186-6) 8층 방문자 중 발열 등 유증상시 분당구보건소(☎031-729-3990)로 연락주세요. 	0
2900	[광양시청]전남68번 확진자 추가동선 8.19.17:07~17:08 매화아파트도착 순환버스(백운쇼핑센터방향)이용 시민은 보건소 선별진료소에서 검사받으시기 바랍니다 	0
7631	[고양시청]코로나19 확진자 5명 발생 ▶448~452번(덕양구3명, 일산서구2명 거주) [홈페이지] https://han.gl/iMmgw 참조 바랍니다. 	2
9223	[남양주시청] 11.21.(토) 남양주시 주민 2명, 11.22.(일) 타지역 1명 코로나19 확진. 방역사항은 홈페이지 참고바랍니다. nyj.go.kr 	2
18402	[과천시청] 서초구999번 확진자(관내사업장) 발생 역학조사중. 상세내용은 시홈페이지 및 과천마당앱 등에 공개예정입니다. 	2
18643	[도봉구청] 2.6(토) 확진자 6명 발생(771번~776번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다. 	2
173	"[완도군청] 코로나19가 인근지역에서 감염이 확산되고 있으니 군민들께서는 7월 5일 ""전통시장"" 방문 시 꼭 마스크를 착용, 손씻기 등 방역수칙을 준수바랍니다. "	1
15764	[수영구청] 1.3.(일) 17:10 화신탕(수영구 수미로 51) 입장한 갈색롱코트,검은모자,크로스백,검정바구니 여성분은 수영구보건소 상담바랍니다.(소독완료) 	0
19911	[기장군청] 2/15~2/28까지 사회적거리두기 1.5단계 알림. 5인이상 모임금지, 여행, 외출자제 및 마스크 착용 필수 등 방역수칙 준수바랍니다. 	1
20156	[도봉구청] 2.22(월) 확진자 5명 발생(851번~855번). 역학조사결과 이동동선 및 조치사항 홈페이지(m.dobong.go.kr) 공개예정입니다. 	2
7423	[강남구청] 확진자 2명 발생(gangnam.go.kr). 나와 가족의 안전을 위해 마스크 착용, 거리두기 꼭 지켜주세요 	2
8680	[무안군청]11월 15일 광주(17:25출발)→목포 금호고속 전남75바1200 탑승자는 보건소)로 상담바랍니다. 	0
10299	[울산시] 11.26. 15:02~17:19 EXR스포츠센터(동구홈플러스점,방어진순환도로 637) 사우나 여탕(8층,소독완료) 이용자는 보건소 문의후 검사받으세요 	0
12883	[부평구청]코로나19 확진환자 6명 발생(확진자가족 3명/확진자접촉 1명/파악중 2명). 역학조사중. 방역예정. blog.naver.com/withbupyeong 	2
18289	[서초구청] 996~997번 확진자(2명) 발생. 상세내용 홈페이지(seocho.go.kr)확인. 거주공간이 다른 가족은 ‘5인이상 사적모임 금지’ 준수바랍니다. 	2
7359	[대전광역시] 1명 추가 확진. 416번(대덕구 송촌동 30대) 동선은 파악 후 홈페이지에 공개예정입니다. 	2
3155	[기장군청] 기장군 3단계 준하는 사회적 거리두기 4원칙. 3. 10인 이상 모임 및 행사 참석 자제. 4. 다중이용시설 방문 자제. 	1
9309	"[남원시]확진자 이동경로는 중앙방역대책본부의 ""확진자의 이동경로 등 정보공개지침""에따라 해당공간내 모든 접촉자가 파악된 경우 공개하지 않음을 안내해 드립니다. "	1
21616	[춘천시청] 춘천220번 확진자 발생(춘천219번 확진자 접촉) / 이동동선은 역학조사 완료 후 별도 공개예정 / 마스크 상시착용 등 방역수칙 준수 바랍니다. 	2
5645	[청송군청] 주말 타지역 친지 방문 자제, 가급적 벌초 대행 서비스 이용, 마스크 착용 등 방역수칙을 준수해 주시기 바랍니다. 	1
12550	[강서구청] 교회 및 확진자 가족 등 코로나19 확진자 23명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi 	2
18393	[사상구청] 2. 3.(수) 사상구 확진자 1명 발생(자가격리중 확진으로 이동동선없음) 5인 이상 사적 모임 금지 및 방역수칙 준수 바랍니다. 	2
6262	[부산진구청]동아목욕탕 여탕(부산진구 당감동 768-6) 9.20.(일) 04:46~08:28 방문자는 주소지 보건소에 방문상담바랍니다. 	0
18065	[김제시청] 김제 109번 확진자 발생(105번 확진자의 배우자, 베트남 국적)자가격리 중 확진으로 이동동선 없습니다 	2
20130	[구로구청] 코로나19 확진자 1명 발생(993번), 역학조사후 동선공개, 구청 블로그(홈페이지) 참고바랍니다 blog.naver.com/digital9ro 	2
18006	[대전광역시] 2명 추가 확진. 1096번(동구, 기 확진자 관련), 1097번(동구, 해외입국자) 방문장소는 파악 후 홈페이지에 공개예정입니다. 	2
12734	[대전광역시] 3명 추가 확진. 686~687번(유성구), 688번(동구) 기 확진자 관련으로 방문장소는 파악 후 공개예정입니다. 	2
1552	[광주시청]관내48번(여/30대/송정동 거주)확진자 발생. 격리병상 이송, 자택 및 주변 소독완료. 추후 역학조사 확인사항은 SNS 및 홈페이지 공개예정입니다. 	2
9392	[부천시청] 코로나19 확진자 1명 발생[송내동 거주] 감염경로 역학조사중, 인근지역 방역소독 완료 blog.naver.com/bucheon-city 	2
12562	[동대문구청]439~450번 확진자발생, 역학조사 진행중이며 완료즉시 홈페이지 및 블로그에 공개예정입니다. 자세한 사항은 ddm4you.blog.me 참조바랍니다 	2
22315	[통영시청]지역확산이 증가중입니다. 5인이상 집합금지 등 방역수칙을 준수 바라며 발열 등 의심증상 시 보건소(☎650-6060)로 연락 바랍니다. 	1
2369	[미추홀구청]확진자1명 발생(학익1동) 타구 확진자 접촉자,자택및주변 방역완료, 세부내용 홈페이지게시 http://michu.incheon.kr/corona 	2
8996	[남양주시청]11.19.(목) 남양주시 주민 1명 코로나19 추가 확진. 방역사항은 홈페이지를 참고 바랍니다. nyj.go.kr 	2
19111	[강서구] 2.11.(목) 강서구 확진자 3명 발생(부산2946,2947:동래구소재 목욕탕 관련/부산2949:부산2898 접촉자) 방역수칙 준수바랍니다. 	2
9877	[무주군청] 코로나19▲전국 확진자 급증▲외출 및 다중이용시설 방문 자제▲아프면 진료(검사) 받기▲마스크 착용 및 손 씻기, 거리두기 등 방역수칙 준수바랍니다. 	1
15523	[남동구청] 코로나19 확진자 2명 발생(자가격리자 1명, 확진자 접촉자 1명) 증상발현자는 즉시 거주지 보건소에서 검사바람. reurl.kr/6AEE5BDIO 	2
22143	[부안군청] 전북 1332~1333(부안) 확진자 관련 부안읍 '뒷고기 먹는날' '21.3.13(토) 19~20시 방문자는 보건소 선별진료소에서 검사바랍니다. 	0
1734	"[강진군청] 서울,경기 등 수도권에서 코로나19 확산중. 수도권과 타지역 방문,소모임을 자제하고,외출시""꼭""마스크 착용과 방역수칙을 준수하시기 바랍니다. "	1
17172	[부천시청] 코로나19 확진자 6명 발생[대산동3명, 심곡동1명, 부천동1명, 상동1명] 인근지역 방역소독완료 blog.naver.com/bucheon-city 	2
6663	[동작구청]241번째 확진자 동선공개, 상세내용은 구 홈페이지 및 블로그, SNS확인하여 주시기바랍니다. blog.naver.com/dongjaksaran 	2
1640	[김해시청] 코로나19 수도권 확진자 다수 발생, 관광지나 물놀이 지역에서 사람간 거리두기,마스크 착용,손씻기 등 개인위생수칙을 준수합시다. 	1
16132	[부산시] 1.4.(월) 08:20~08:26경 현금결제 3,300원 동삼1동 행정복지센터 주변-영도구청 정류장인근으로 운행하신 택시 기사님 보건소 상담바랍니다. 	0
6058	[중대본] 식당·카페 등 다중이용시설에서는 수시로 환기와 소독을 하고, 종사자·이용자 모두 마스크 착용 등 방역수칙 준수 요청 	1
18336	[광주광역시]오늘(14시) 확진자 2명이 발생했습니다. 1840번 광산구, 1841번은 동구 거주자 입니다. https://c11.kr/lot7 	2
9344	[부산시] 11.23(월) 11시 기준, 부산 코로나 신규확진자 5명(수영구1,연제구1,남구1,사상구1,해외입국1)입니다. 적극적인검사 및 방역수칙준수바랍니다. 	2
20360	[강서구청] 강서구 코로나19 확진자 3명 발생 안내. 상세내용은 블로그 참조바랍니다. blog.naver.com/gangseokkachi 	2
1872	[가평군청] 7번 확진자 이동동선에 청평남해해물 포함, 해당시설 방역조치, 8.13일 18시~19:30 방문자는 진단검사를 받으시기 바랍니다. 	0
2162	[광진구청]관내 확진자 발생 알림 51번(사랑제일교회 관련) 52번(사랑제일교회 관련, 광진41번 접촉추정) 자세한 내용은 gwangjin.go.kr 확인바랍니다 	2
3750	[남양주시청]29일 별내동 1명 코로나19 확진. 이동동선은 홈페이지,블로그 참고 c11.kr/hjh0 강화된 사회적거리두기 2.5단계 시행 c11.kr/hj72 	2
14640	[부산시]12. 23. (수) 11:54~12:38 수매풍생선구이 2호점(월드컵대로 188번길 39)에서 식사하신 분은 인근보건소에 상담바랍니다.(소독완료) 	0
21445	[거제시청] 269번(확진자 접촉)확진자 발생 / 접촉자 및 이동동선 역학조사중 / 마스크착용, 5인 이상 사적모임 금지 등 방역수칙 준수바랍니다. 	2
